vx,final_max,final_min,final_mean,total_mass,retention_ratio,spread_width,point_max,point_final,peak_time,arrival_time
0.25,1.7162768537600053,0.0,0.4546556880990199,46.63135262554051,0.9093113761980398,48.71794871794872,0.15799644305672514,0.15799644305672514,20.0,13.0
0.5,1.7793608875592661,0.0,0.496821816347312,50.95608372792944,0.993643632694624,53.846153846153854,1.2616082717677954,1.2616082717677954,20.0,11.0
1.0,1.051508076112621,0.0,0.4218221386175166,43.26380908897607,0.8436442772350333,64.1025641025641,1.348699074109341,0.44319910332542056,12.0,6.0
2.0,0.10079013215582028,0.0,0.0163127275953797,1.6731002661927898,0.0326254551907594,33.333333333333336,1.430507691464625,0.0009241146094270238,6.0,3.0
