D,final_max,final_min,final_mean,total_mass,retention_ratio,spread_width,point_max,point_final,peak_time,arrival_time
0.5,1.4847774551541932,0.0,0.48304896584284407,49.54348367618914,0.9660979316856881,61.53846153846155,1.1803572233373378,1.1803572233373378,20.0,10.0
1.0,1.7793608875592661,0.0,0.496821816347312,50.95608372792944,0.993643632694624,53.846153846153854,1.2616082717677954,1.2616082717677954,20.0,11.0
2.0,1.1864840142736879,0.0,0.44927547712864263,46.07953611575822,0.8985509542572853,71.7948717948718,1.03587107053906,1.03587107053906,20.0,9.0
4.0,0.6880251292396616,0.0,0.3387642245273631,34.74504866947314,0.6775284490547262,89.74358974358975,0.6787800932700071,0.6736998733537604,19.0,6.0
